item_id,order_id,product_id,quantity,unit_price,discount_percent
OI001902,O00754,P0077,4,38047.35,30
OI001903,O00754,P0015,2,24643.79,20
OI001904,O00755,P0075,5,47303.76,10
OI001905,O00755,P0017,2,1646.9,0
OI001906,O00756,P0047,4,36527.85,0
OI001907,O00756,P0071,2,8870.0,0
OI001908,O00757,P0071,4,30427.35,30
OI001909,O00757,P0067,5,25419.29,30
OI001910,O00757,P0045,2,34742.65,20
OI001911,O00758,P0024,2,31962.0,25
OI001912,O00758,P0008,1,10299.26,15
OI001913,O00758,P0039,2,46146.6,0
OI001914,O00759,P0015,-1,17507.65,5
OI001915,O00759,P0027,5,44952.35,0
OI001916,O00759,P0003,2,32234.86,5
OI001917,O00760,P0004,1,15313.84,30
OI001918,O00760,P0036,5,9844.35,10
OI001919,O00760,P0001,5,20925.32,30
OI001920,O00761,P0027,5,25118.3,0
OI001921,O00762,P0051,1,31756.21,5
OI001922,O00762,P0015,2,8080.88,30
OI001923,O00763,P0060,2,2911.8,0
OI001924,O00763,P0015,1,19283.46,0
OI001925,O00763,P0017,2,2332.09,0
OI001926,O00763,P0058,2,36219.22,30
OI001927,O00764,P0026,5,37401.96,10
OI001928,O00764,P0005,3,28701.22,25
OI001929,O00765,P0044,2,26923.39,5
OI001930,O00765,P0059,3,38888.28,0
OI001931,O00765,P0020,3,9012.82,0
OI001932,O00765,P0037,1,39544.39,25
OI001933,O00766,P0044,1,28927.37,20
OI001934,O00766,P0018,2,29917.08,25
OI001935,O00767,P0003,5,9884.28,20
OI001936,O00767,P0045,4,42022.39,0
OI001937,O00768,P0028,5,29911.09,5
OI001938,O00769,P0003,1,11635.95,30
OI001939,O00769,P0016,2,13954.23,25
OI001940,O00769,P0046,5,16500.29,20
OI001941,O00769,P0050,3,38187.96,5
OI001942,O00770,P0004,3,47090.25,5
OI001943,O00770,P0004,2,49507.47,0
OI001944,O00771,P0016,3,30808.99,30
OI001945,O00771,P0030,5,24869.14,0
OI001946,O00771,P0022,5,31066.38,30
OI001947,O00771,P0011,-2,43132.72,0
OI001948,O00772,P0030,2,6542.52,15
OI001949,O00772,P0068,1,17283.92,15
OI001950,O00772,P0021,1,11286.39,15
OI001951,O00772,P0005,2,3167.73,0
OI001952,O00773,P0052,4,28330.31,30
OI001953,O00773,P0048,4,44678.87,15
OI001954,O00773,P0080,1,18701.68,20
OI001955,O00774,P0037,4,42214.39,10
OI001956,O00774,P0033,4,42118.54,5
OI001957,O00774,P0033,4,21850.7,0
OI001958,O00775,P0072,1,38515.55,0
OI001959,O00776,P0027,1,40353.31,25
OI001960,O00777,P0013,4,20082.26,0
OI001961,O00777,P0063,2,21334.31,0
OI001962,O00778,P0067,1,40663.72,20
OI001963,O00779,P0014,2,29739.18,0
OI001964,O00779,P0044,1,23306.9,10
OI001965,O00779,P0066,1,20577.19,0
OI001966,O00779,P0032,1,23231.82,10
OI001967,O00780,P0011,1,40696.61,15
OI001968,O00780,P0047,5,47705.9,30
OI001969,O00780,P0039,2,40101.08,5
OI001970,O00781,P0026,1,1117.12,25
OI001971,O00782,P0045,5,43005.38,20
OI001972,O00782,P0058,4,35244.54,15
OI001973,O00783,P0004,2,6244.69,0
OI001974,O00783,P0043,2,49988.0,10
OI001975,O00783,P0078,4,8040.08,30
OI001976,O00783,P0033,4,44509.42,25
OI001977,O00784,P0011,3,29361.07,10
OI001978,O00784,P0018,4,1194.28,0
OI001979,O00785,P0052,4,21421.79,15
OI001980,O00785,P0043,-1,37816.03,0
OI001981,O00785,P0007,4,29528.59,30
OI001982,O00786,P0033,1,1227.48,15
OI001983,O00787,P0070,5,3630.25,15
OI001984,O00787,P0074,1,15923.59,0
OI001985,O00788,P0023,1,12962.2,0
OI001986,O00788,P0076,3,32417.56,30
OI001987,O00788,P0051,5,26577.1,30
OI001988,O00789,P0009,2,23296.58,30
OI001989,O00789,P0016,4,19265.51,15
OI001990,O00790,P0053,4,47783.74,5
OI001991,O00791,P0063,3,47639.18,30
OI001992,O00791,P0062,5,13492.16,10
OI001993,O00792,P0042,4,9355.01,15
OI001994,O00792,P0075,5,45620.49,30
OI001995,O00793,P0009,3,8465.85,25
OI001996,O00794,P0004,2,23496.61,30
OI001997,O00794,P0070,2,5508.14,25
OI001998,O00795,P0021,1,31633.53,15
OI001999,O00796,P0070,1,11951.73,30
OI002000,O00797,P0015,1,48806.56,0
OI002001,O00797,P0069,5,31391.54,15
OI002002,O00798,P0010,5,46421.77,15
OI002003,O00799,P0069,2,8245.64,0
OI002004,O00799,P0058,3,26216.83,10
OI002005,O00799,P0074,4,48632.83,20
OI002006,O00800,P0002,5,8835.61,0
OI002007,O00800,P0034,5,2579.41,30
OI002008,O00800,P0041,4,33412.56,5
OI002009,O00800,P0025,4,28280.6,15
OI002010,O00801,P0012,1,46723.9,30
OI002011,O00801,P0076,3,39625.3,25
OI002012,O00801,P0072,5,7734.24,25
OI002013,O00801,P0075,-3,31860.58,15
OI002014,O00802,P0076,3,11659.53,0
OI002015,O00803,P0012,5,21320.26,20
OI002016,O00803,P0055,1,24844.18,10
OI002017,O00803,P0023,4,14384.84,10
OI002018,O00804,P0049,3,5573.69,30
OI002019,O00804,P0075,4,9290.83,0
OI002020,O00804,P0078,4,35175.05,15
OI002021,O00805,P0050,5,12620.58,15
OI002022,O00805,P0079,4,1524.65,30
OI002023,O00805,P0066,3,7796.55,30
OI002024,O00805,P0002,2,28151.45,0
OI002025,O00806,P0019,2,49066.01,20
OI002026,O00806,P0075,2,41319.61,25
OI002027,O00806,P0036,5,27448.92,0
OI002028,O00806,P0065,5,48017.67,10
OI002029,O00807,P0069,4,26752.0,10
OI002030,O00807,P0079,1,44046.63,5
OI002031,O00807,P0034,4,24106.3,30
OI002032,O00808,P0055,1,31256.14,0
OI002033,O00809,P0039,1,10918.98,0
OI002034,O00810,P0046,5,32094.83,5
OI002035,O00810,P0027,4,5621.03,10
OI002036,O00811,P0053,1,17251.02,10
OI002037,O00811,P0006,3,16230.57,0
OI002038,O00811,P0052,3,39043.0,0
OI002039,O00811,P0022,3,45344.85,15
OI002040,O00812,P0064,2,13293.59,0
OI002041,O00812,P0055,3,32601.72,10
OI002042,O00812,P0038,3,1655.68,25
OI002043,O00813,P0009,4,37841.37,30
OI002044,O00813,P0009,5,6557.17,15
OI002045,O00813,P0077,5,28768.42,0
OI002046,O00813,P0070,-3,391.87,25
OI002047,O00814,P0071,2,5070.68,0
OI002048,O00814,P0057,3,20831.55,0
OI002049,O00814,P0029,3,31221.74,25
OI002050,O00814,P0049,3,27409.27,10
OI002051,O00815,P0080,5,22157.24,25
OI002052,O00815,P0073,3,34512.28,0
OI002053,O00815,P0042,3,29520.52,20
OI002054,O00815,P0007,1,6424.81,5
OI002055,O00816,P0008,4,49735.53,10
OI002056,O00816,P0049,1,17725.24,0
OI002057,O00817,P0011,4,34217.61,0
OI002058,O00817,P0030,5,27006.42,25
OI002059,O00817,P0027,4,15890.8,25
OI002060,O00817,P0017,1,25854.72,15
OI002061,O00818,P0048,5,3026.62,30
OI002062,O00818,P0001,1,1482.47,15
OI002063,O00818,P0018,3,26635.05,15
OI002064,O00819,P0007,3,46045.3,25
OI002065,O00819,P0036,5,30766.18,25
OI002066,O00820,P0053,1,16512.01,25
OI002067,O00820,P0034,2,964.17,15
OI002068,O00820,P0041,4,43292.62,30
OI002069,O00820,P0057,3,26991.52,0
OI002070,O00821,P0040,3,48246.7,10
OI002071,O00821,P0065,5,1687.34,5
OI002072,O00821,P0032,3,13089.9,25
OI002073,O00821,P0049,2,42750.84,5
OI002074,O00822,P0044,3,2946.07,25
OI002075,O00822,P0043,5,30509.95,10
OI002076,O00822,P0007,1,34815.93,25
OI002077,O00822,P0021,2,6141.11,5
OI002078,O00823,P0024,4,21552.05,30
OI002079,O00823,P0061,-2,6933.24,20
OI002080,O00823,P0079,1,19659.64,0
OI002081,O00824,P0023,3,35529.76,0
OI002082,O00825,P0048,5,40810.45,15
OI002083,O00826,P0008,1,38084.52,0
OI002084,O00826,P0014,4,29543.29,25
OI002085,O00826,P0062,4,49583.94,5
OI002086,O00826,P0026,1,8851.24,20
OI002087,O00827,P0002,3,22444.24,25
OI002088,O00827,P0034,2,32020.05,25
OI002089,O00827,P0010,2,36589.73,5
OI002090,O00827,P0007,2,26555.9,10
OI002091,O00828,P0044,2,21646.66,25
OI002092,O00828,P0069,1,23194.91,20
OI002093,O00828,P0022,3,49174.2,5
OI002094,O00828,P0040,2,6389.44,10
OI002095,O00829,P0033,3,39896.57,15
OI002096,O00829,P0007,1,33872.08,25
OI002097,O00829,P0033,3,32727.86,15
OI002098,O00830,P0044,2,43526.05,0
OI002099,O00830,P0015,2,47237.1,5
OI002100,O00830,P0058,3,38545.11,30
OI002101,O00830,P0080,1,22674.82,25
OI002102,O00831,P0032,3,32341.98,5
OI002103,O00831,P0063,2,1777.58,25
OI002104,O00832,P0010,4,17843.1,0
OI002105,O00832,P0070,1,40109.51,0
OI002106,O00833,P0032,1,12932.76,10
OI002107,O00833,P0005,4,30541.82,10
OI002108,O00833,P0042,5,25276.31,5
OI002109,O00833,P0035,5,44716.26,20
OI002110,O00834,P0040,1,2029.25,0
OI002111,O00834,P0066,1,35828.98,25
OI002112,O00835,P0061,-2,25830.88,0
OI002113,O00835,P0055,3,49447.7,15
OI002114,O00835,P0033,3,45860.29,20
OI002115,O00835,P0034,3,21518.0,10
OI002116,O00836,P0009,4,30237.68,10
OI002117,O00836,P0058,5,5580.87,20
OI002118,O00836,P0031,5,6385.81,30
OI002119,O00837,P0069,4,40244.28,25
OI002120,O00837,P0076,5,25846.0,5
OI002121,O00837,P0077,1,15477.23,20
OI002122,O00838,P0075,2,41916.14,0
OI002123,O00838,P0036,4,34130.93,15
OI002124,O00838,P0049,2,2062.35,0
OI002125,O00838,P0077,5,37448.02,25
OI002126,O00839,P0023,3,6827.01,10
OI002127,O00839,P0072,2,29721.55,5
OI002128,O00839,P0067,2,12103.79,0
OI002129,O00840,P0015,5,25123.47,25
OI002130,O00840,P0021,5,10701.99,5
OI002131,O00841,P0074,5,46225.12,5
OI002132,O00842,P0016,1,40856.66,0
OI002133,O00842,P0024,2,8992.53,0
OI002134,O00843,P0009,5,19450.51,25
OI002135,O00844,P0015,1,45524.53,30
OI002136,O00844,P0050,1,807.4,0
OI002137,O00844,P0038,2,18790.4,0
OI002138,O00844,P0037,1,45884.14,10
OI002139,O00845,P0041,2,32147.38,0
OI002140,O00845,P0076,5,37817.08,30
OI002141,O00845,P0036,4,39206.16,5
OI002142,O00846,P0041,3,20581.24,20
OI002143,O00846,P0013,1,431.58,0
OI002144,O00847,P0052,2,424.54,15
OI002145,O00847,P0043,-2,22017.36,0
OI002146,O00847,P0043,1,45171.23,0
OI002147,O00847,P0056,4,48629.09,25
OI002148,O00848,P0035,1,3922.83,25
OI002149,O00848,P0048,3,43408.31,0
OI002150,O00848,P0029,3,328.89,30
OI002151,O00848,P0070,3,5253.44,15
OI002152,O00849,P0006,5,30854.98,20
OI002153,O00849,P0072,2,21637.35,10
OI002154,O00849,P0038,5,7256.13,25
OI002155,O00849,P0021,4,30444.93,0
OI002156,O00850,P0070,4,28012.0,0
OI002157,O00850,P0061,5,49751.57,30
OI002158,O00851,P0047,1,18707.04,25
OI002159,O00852,P0047,4,42233.67,30
OI002160,O00852,P0049,1,34737.37,10
OI002161,O00853,P0003,1,6851.88,20
OI002162,O00853,P0059,5,28971.28,5
OI002163,O00854,P0002,3,48894.45,0
OI002164,O00854,P0074,3,46742.59,0
OI002165,O00854,P0060,3,16946.82,20
OI002166,O00854,P0016,4,24461.23,15
OI002167,O00855,P0018,4,15015.69,5
OI002168,O00856,P0013,5,33730.47,5
OI002169,O00857,P0012,5,35710.31,25
OI002170,O00857,P0018,4,13496.99,5
OI002171,O00857,P0019,5,47165.5,20
OI002172,O00858,P0058,1,40605.35,15
OI002173,O00859,P0035,2,5485.48,20
OI002174,O00859,P0038,3,24433.8,0
OI002175,O00859,P0041,4,39030.24,5
OI002176,O00860,P0074,2,6534.84,20
OI002177,O00861,P0001,5,1148.58,0
OI002178,O00861,P0009,-1,46285.7,20
OI002179,O00861,P0053,3,47544.3,30
OI002180,O00861,P0022,2,41407.22,15
OI002181,O00862,P0023,5,8357.01,20
OI002182,O00862,P0036,1,3155.94,30
OI002183,O00862,P0067,5,9342.72,15
OI002184,O00862,P0058,2,4731.95,25
OI002185,O00863,P0050,5,46228.75,20
OI002186,O00864,P0062,1,3181.14,20
OI002187,O00865,P0012,1,28824.46,0
OI002188,O00866,P0060,1,49057.48,0
OI002189,O00866,P0041,2,21513.33,0
OI002190,O00867,P0030,4,2898.7,5
OI002191,O00867,P0026,1,1883.2,0
OI002192,O00867,P0056,5,15867.03,0
OI002193,O00868,P0062,3,45326.04,0
OI002194,O00869,P0072,3,35031.56,10
OI002195,O00869,P0019,5,26214.67,25
OI002196,O00869,P0076,5,28760.95,25
OI002197,O00870,P0017,5,13040.27,30
OI002198,O00870,P0015,4,41857.54,0
OI002199,O00870,P0080,5,46303.35,30
OI002200,O00871,P0040,5,4361.46,0
OI002201,O00871,P0005,3,16781.43,5
OI002202,O00872,P0072,5,20313.26,5
OI002203,O00872,P0009,4,44646.99,10
OI002204,O00872,P0047,4,12987.67,10
OI002205,O00873,P0020,4,26614.5,25
OI002206,O00873,P0035,5,21912.23,25
OI002207,O00873,P0058,2,29517.23,10
OI002208,O00874,P0039,5,25293.15,15
OI002209,O00874,P0023,3,40060.05,25
OI002210,O00874,P0039,4,45771.47,0
OI002211,O00875,P0043,-2,40861.14,15
OI002212,O00875,P0007,4,18165.28,20
OI002213,O00875,P0046,1,18370.05,25
OI002214,O00876,P0027,5,9342.92,0
OI002215,O00876,P0077,1,27156.9,20
OI002216,O00877,P0014,1,24795.88,15
OI002217,O00877,P0004,5,5310.41,10
OI002218,O00877,P0013,1,49839.87,30
OI002219,O00878,P0013,5,49317.44,0
OI002220,O00878,P0019,3,40320.71,30
OI002221,O00878,P0050,1,34415.2,5
OI002222,O00878,P0022,1,20454.61,20
OI002223,O00879,P0041,3,35006.97,0
OI002224,O00879,P0023,1,44675.2,5
OI002225,O00880,P0057,3,39300.45,20
OI002226,O00880,P0008,1,8105.96,25
OI002227,O00881,P0011,3,5771.94,10
OI002228,O00882,P0045,5,13166.58,20
OI002229,O00882,P0005,4,14305.35,30
OI002230,O00883,P0057,2,42265.11,30
OI002231,O00884,P0046,5,33785.05,0
OI002232,O00885,P0009,1,733.71,25
OI002233,O00885,P0037,5,11007.53,15
OI002234,O00886,P0027,5,6146.25,15
OI002235,O00887,P0017,1,43944.77,25
OI002236,O00887,P0006,5,30675.84,15
OI002237,O00887,P0009,1,27252.36,0
OI002238,O00888,P0044,5,30925.82,5
OI002239,O00888,P0070,3,17468.88,10
OI002240,O00889,P0073,3,7538.77,20
OI002241,O00889,P0050,1,1904.57,25
OI002242,O00889,P0063,5,47043.37,0
OI002243,O00890,P0051,5,21566.54,0
OI002244,O00891,P0070,-3,22101.81,15
OI002245,O00892,P0031,4,25172.45,5
OI002246,O00893,P0025,5,42451.83,15
OI002247,O00893,P0075,3,43128.93,0
OI002248,O00894,P0051,4,23059.19,5
OI002249,O00895,P0042,1,11093.82,20
OI002250,O00895,P0002,1,24788.21,25
OI002251,O00895,P0041,3,6717.89,25
OI002252,O00896,P0037,1,23104.08,15
OI002253,O00896,P0024,5,3292.13,5
OI002254,O00897,P0029,2,15558.83,0
OI002255,O00897,P0009,1,36927.13,0
OI002256,O00898,P0054,1,17969.43,0
OI002257,O00899,P0066,3,12338.04,5
OI002258,O00899,P0015,1,19355.3,30
OI002259,O00899,P0029,2,30909.25,0
OI002260,O00899,P0037,3,47894.97,30
OI002261,O00900,P0073,5,39550.23,30
OI002262,O00900,P0042,5,43070.01,0
OI002263,O00900,P0022,5,36913.1,25
OI002264,O00901,P0022,4,2559.7,10
OI002265,O00901,P0054,2,39917.64,5
OI002266,O00901,P0059,3,17847.73,5
OI002267,O00902,P0033,4,49169.34,0
OI002268,O00903,P0001,4,5948.09,20
OI002269,O00903,P0021,2,35756.29,0
OI002270,O00904,P0025,4,35096.1,5
OI002271,O00904,P0013,5,36346.47,5
OI002272,O00905,P0046,5,39337.4,30
OI002273,O00906,P0047,5,4949.55,0
OI002274,O00907,P0065,4,10768.94,20
OI002275,O00908,P0071,5,4307.26,20
OI002276,O00908,P0073,4,34590.8,30
OI002277,O00908,P0022,-2,27911.65,0
OI002278,O00909,P0044,2,24067.82,10
OI002279,O00910,P0071,4,30530.66,5
OI002280,O00911,P0023,5,13986.52,15
OI002281,O00911,P0007,1,49772.59,5
OI002282,O00911,P0022,4,8335.05,0
OI002283,O00911,P0023,5,10884.13,15
OI002284,O00912,P0030,2,33208.65,5
OI002285,O00912,P0008,3,4661.86,15
OI002286,O00913,P0036,2,36624.33,0
OI002287,O00913,P0009,4,48703.42,20
OI002288,O00913,P0074,5,35599.37,0
OI002289,O00913,P0017,1,6597.14,10
OI002290,O00914,P0036,2,11146.12,5
OI002291,O00915,P0057,4,18118.97,5
OI002292,O00915,P0014,2,18803.3,10
OI002293,O00916,P0017,5,4903.47,20
OI002294,O00917,P0053,3,19944.68,0
OI002295,O00918,P0045,5,11732.75,30
OI002296,O00919,P0059,3,20044.71,0
OI002297,O00919,P0079,5,11406.19,0
OI002298,O00919,P0003,2,49535.75,0
OI002299,O00919,P0054,1,23616.4,25
OI002300,O00920,P0021,5,37516.44,10
OI002301,O00921,P0004,3,12585.09,15
OI002302,O00922,P0080,4,19746.13,5
OI002303,O00923,P0026,1,21135.03,0
OI002304,O00924,P0047,4,27969.71,20
OI002305,O00925,P0051,4,47713.82,0
OI002306,O00925,P0050,2,35096.2,5
OI002307,O00925,P0011,5,25729.21,25
OI002308,O00925,P0047,3,3257.12,15
OI002309,O00926,P0039,1,22188.52,25
OI002310,O00926,P0051,-3,15481.94,10
OI002311,O00926,P0029,5,20987.41,0
OI002312,O00927,P0078,4,8571.92,10
OI002313,O00927,P0017,2,19420.68,25
OI002314,O00927,P0016,1,14952.01,5
OI002315,O00928,P0028,4,33356.86,20
OI002316,O00928,P0072,3,13511.11,5
OI002317,O00928,P0013,5,42544.98,0
OI002318,O00929,P0077,5,5129.78,25
OI002319,O00929,P0019,2,36286.66,0
OI002320,O00929,P0077,5,34214.24,15
OI002321,O00929,P0029,2,28095.35,10
OI002322,O00930,P0037,4,48711.89,5
OI002323,O00930,P0047,1,18392.36,10
OI002324,O00931,P0032,3,47474.45,0
OI002325,O00931,P0031,1,4164.61,20
OI002326,O00932,P0052,1,18849.64,15
OI002327,O00932,P0048,4,38973.51,25
OI002328,O00932,P0073,3,25094.13,30
OI002329,O00932,P0052,5,35677.29,15
OI002330,O00933,P0026,3,48360.95,25
OI002331,O00933,P0048,5,23741.36,15
OI002332,O00933,P0051,4,46576.87,25
OI002333,O00934,P0056,2,45320.75,5
OI002334,O00935,P0023,3,14456.15,0
OI002335,O00936,P0074,3,46283.33,15
OI002336,O00937,P0044,2,38080.79,5
OI002337,O00938,P0048,5,19219.02,15
OI002338,O00938,P0058,2,5863.87,10
OI002339,O00938,P0002,4,43538.26,15
OI002340,O00939,P0031,3,38901.75,0
OI002341,O00939,P0035,2,19394.1,15
OI002342,O00940,P0034,5,29280.18,10
OI002343,O00941,P0054,-2,38893.39,15
OI002344,O00941,P0028,1,22777.06,25
OI002345,O00942,P0059,2,5436.43,0
OI002346,O00942,P0004,5,32369.43,0
OI002347,O00943,P0068,3,46007.69,5
OI002348,O00943,P0016,1,18575.93,30
OI002349,O00943,P0012,5,14222.35,5
OI002350,O00943,P0027,3,40828.36,15
OI002351,O00944,P0056,5,39926.15,15
OI002352,O00944,P0035,4,2668.32,30
OI002353,O00945,P0021,1,34652.17,25
OI002354,O00945,P0044,2,11322.58,30
OI002355,O00946,P0058,2,28970.91,25
OI002356,O00946,P0042,4,9617.94,30
OI002357,O00946,P0001,1,14113.2,0
OI002358,O00946,P0006,3,40810.73,30
OI002359,O00947,P0004,3,16442.81,0
OI002360,O00948,P0004,2,24321.29,5
OI002361,O00949,P0009,3,9518.85,30
OI002362,O00949,P0025,1,21414.78,15
OI002363,O00950,P0074,1,38519.66,10
OI002364,O00950,P0051,5,40354.62,0
OI002365,O00951,P0022,1,10123.36,10
OI002366,O00951,P0049,5,17456.7,5
OI002367,O00951,P0067,4,9006.51,0
OI002368,O00951,P0077,2,28886.77,30
OI002369,O00952,P0045,2,36027.04,20
OI002370,O00952,P0028,2,7630.84,5
OI002371,O00953,P0030,5,9707.68,5
OI002372,O00953,P0001,3,18338.63,30
OI002373,O00953,P0029,3,11468.72,10
OI002374,O00953,P0055,4,4583.6,20
OI002375,O00954,P0061,4,4808.99,0
OI002376,O00955,P0006,-1,19607.23,30
OI002377,O00955,P0016,5,40394.56,10
OI002378,O00955,P0049,1,5158.85,30
OI002379,O00955,P0016,2,19972.18,20
OI002380,O00956,P0072,5,31697.97,5
OI002381,O00956,P0012,4,33394.48,25
OI002382,O00957,P0069,3,39022.7,30
OI002383,O00957,P0026,3,22270.16,15
OI002384,O00957,P0017,2,10688.55,10
OI002385,O00958,P0019,2,46002.22,0
OI002386,O00958,P0014,5,14778.84,5
OI002387,O00959,P0072,5,7925.58,5
OI002388,O00959,P0023,3,20400.11,25
OI002389,O00959,P0024,5,49646.91,20
OI002390,O00960,P0048,1,45035.85,10
OI002391,O00960,P0062,2,3566.79,0
OI002392,O00961,P0035,4,34262.79,30
OI002393,O00962,P0014,2,564.07,20
OI002394,O00962,P0030,5,47501.45,0
OI002395,O00962,P0072,3,7637.73,0
OI002396,O00963,P0050,2,20214.31,0
OI002397,O00963,P0066,3,33282.52,10
OI002398,O00964,P0047,4,3397.06,15
OI002399,O00964,P0061,1,18236.22,15
OI002400,O00964,P0073,1,40014.29,0
OI002401,O00964,P0048,1,21548.92,15
OI002402,O00965,P0010,5,38379.75,20
OI002403,O00966,P0055,3,1091.12,0
OI002404,O00966,P0074,4,29723.15,10
OI002405,O00966,P0076,3,22680.25,30
OI002406,O00967,P0024,1,23988.73,0
OI002407,O00967,P0018,1,12867.64,25
OI002408,O00967,P0021,1,3788.25,30
OI002409,O00968,P0018,-1,15547.18,10
OI002410,O00969,P0056,5,20325.8,30
OI002411,O00969,P0052,1,28428.14,30
OI002412,O00970,P0010,2,21461.53,30
OI002413,O00970,P0030,1,39945.02,5
OI002414,O00971,P0057,4,33828.77,0
OI002415,O00971,P0059,3,34848.78,30
OI002416,O00972,P0046,2,42072.84,10
OI002417,O00972,P0074,3,10350.01,0
OI002418,O00972,P0049,3,15611.14,0
OI002419,O00972,P0066,5,31937.48,5
OI002420,O00973,P0016,2,2522.61,0
OI002421,O00973,P0076,1,17760.65,0
OI002422,O00974,P0063,4,13796.3,15
OI002423,O00974,P0073,4,40027.16,15
OI002424,O00974,P0062,1,35620.58,0
OI002425,O00975,P0054,5,23347.29,15
OI002426,O00975,P0040,5,33352.72,25
OI002427,O00976,P0052,3,28726.69,30
OI002428,O00976,P0040,1,21134.53,10
OI002429,O00976,P0050,3,21474.86,0
OI002430,O00976,P0033,3,1893.06,25
OI002431,O00977,P0046,3,35026.82,30
OI002432,O00977,P0026,1,29545.95,25
OI002433,O00978,P0073,4,30918.82,30
OI002434,O00978,P0057,1,5718.02,20
OI002435,O00978,P0018,5,34873.29,10
OI002436,O00979,P0027,1,34812.39,30
OI002437,O00979,P0002,2,18558.34,0
OI002438,O00979,P0021,5,8264.84,25
OI002439,O00980,P0055,3,11929.84,0
OI002440,O00980,P0041,5,14676.55,20
OI002441,O00981,P0045,3,20843.89,25
OI002442,O00981,P0032,-2,37747.53,15
OI002443,O00981,P0029,3,35524.57,0
OI002444,O00981,P0040,5,6285.29,10
OI002445,O00982,P0034,3,29021.39,15
OI002446,O00982,P0029,5,44075.65,25
OI002447,O00983,P0003,5,38013.76,5
OI002448,O00983,P0019,2,2625.28,20
OI002449,O00983,P0065,4,6633.11,30
OI002450,O00984,P0074,5,32216.63,15
OI002451,O00984,P0013,2,8095.24,0
OI002452,O00985,P0017,1,34640.78,0
OI002453,O00985,P0062,1,24076.78,15
OI002454,O00985,P0067,3,9837.64,25
OI002455,O00985,P0048,3,23762.73,5
OI002456,O00986,P0005,2,755.49,15
OI002457,O00986,P0036,5,21783.66,15
OI002458,O00987,P0009,2,36245.84,10
OI002459,O00987,P0073,1,41192.29,5
OI002460,O00987,P0046,1,7033.93,0
OI002461,O00987,P0027,4,16832.59,25
OI002462,O00988,P0068,5,19732.41,20
OI002463,O00988,P0075,3,31493.22,30
OI002464,O00988,P0001,5,47011.04,0
OI002465,O00989,P0009,3,35364.36,15
OI002466,O00989,P0025,3,34864.21,25
OI002467,O00990,P0029,1,3855.83,20
OI002468,O00990,P0007,2,15007.01,5
OI002469,O00990,P0025,4,8089.17,5
OI002470,O00990,P0005,2,9946.41,30
OI002471,O00991,P0024,3,20477.23,0
OI002472,O00991,P0003,3,11791.54,30
OI002473,O00991,P0075,4,25345.63,25
OI002474,O00992,P0005,5,39625.62,20
OI002475,O00993,P0073,-2,37724.85,0
OI002476,O00993,P0020,1,32420.0,30
OI002477,O00994,P0037,1,23424.36,10
OI002478,O00994,P0005,3,10590.01,20
OI002479,O00994,P0008,2,11611.95,20
OI002480,O00994,P0007,2,8308.85,15
OI002481,O00995,P0051,3,9263.41,20
OI002482,O00995,P0021,2,10251.83,5
OI002483,O00995,P0080,2,713.63,0
OI002484,O00995,P0018,3,20213.32,0
OI002485,O00996,P0027,1,11678.66,10
OI002486,O00996,P0026,3,20562.5,30
OI002487,O00997,P0016,4,39219.83,20
OI002488,O00998,P0057,4,7314.22,30
OI002489,O00999,P0041,2,44957.59,0
OI002490,O00999,P0023,3,32177.31,10
OI002491,O00999,P0008,1,47092.72,5
OI002492,O01000,P0075,5,38536.73,30
OI002493,O01000,P0022,2,1694.91,15
OI002494,O01001,P0006,2,27124.14,30
OI002495,O01001,P0009,5,40522.6,0
OI002496,O01002,P0059,2,47891.19,5
OI002497,O01003,P0007,3,3159.86,25
OI002498,O01003,P0034,5,23262.86,0
OI002499,O01003,P0061,4,16225.47,15
OI002500,O01004,P0014,5,39386.32,5
OI002501,O01004,P0034,1,19469.29,10
OI002502,O01004,P0069,4,7915.79,30
OI002503,O01004,P0019,3,25413.02,0
OI002504,O01005,P0020,3,30040.16,20
OI002505,O01005,P0050,4,37972.91,15
OI002506,O01006,P0065,2,47370.93,30
OI002507,O01006,P0032,2,22705.63,0
OI002508,O01006,P0024,-1,4455.68,0
OI002509,O01007,P0068,4,48309.01,0
OI002510,O01008,P0045,5,20942.45,0
OI002511,O01008,P0010,4,42789.12,30
OI002512,O01009,P0005,2,30013.65,20
OI002513,O01009,P0014,5,48588.31,15
OI002514,O01009,P0046,2,30009.34,0
OI002515,O01010,P0014,2,8981.27,30
OI002516,O01010,P0050,3,12676.22,30
OI002517,O01010,P0024,2,1317.83,15
OI002518,O01010,P0020,2,5871.1,5
OI002519,O01011,P0042,3,29657.35,25
OI002520,O01011,P0025,2,37066.89,0
OI002521,O01011,P0070,2,10317.24,15
OI002522,O01011,P0038,3,22280.23,0
OI002523,O01012,P0065,5,25080.01,20
OI002524,O01012,P0002,3,23365.09,5
OI002525,O01012,P0002,3,30789.02,25
OI002526,O01013,P0010,5,38362.91,20
OI002527,O01013,P0025,4,24967.55,5
OI002528,O01013,P0051,4,31824.38,10
OI002529,O01014,P0077,3,20852.21,15
OI002530,O01014,P0024,4,46083.77,30
OI002531,O01015,P0022,2,45624.41,5
OI002532,O01015,P0003,4,4257.53,25
OI002533,O01015,P0045,5,4414.82,5
OI002534,O01016,P0048,5,36325.11,5
OI002535,O01017,P0076,3,6072.02,20
